WKT,nama,deskripsi
"POLYGON ((110.0315262 -7.8981498, 110.0754715 -7.9144726, 110.1221634 -7.9294347, 110.1812149 -7.9607172, 110.2182938 -7.9824775, 110.3350235 -8.0083164, 110.3707291 -8.0640684, 110.4325272 -8.0899021, 110.5423905 -8.1279698, 110.591829 -8.1347672, 110.6797196 -8.1714713, 110.7140519 -8.1728307, 110.742891 -8.2000166, 110.7868363 -8.1850646, 110.8115555 -8.2000166, 110.8362748 -8.178268, 110.8156754 -8.1605964, 110.828035 -8.142924, 110.8170487 -8.1347672, 110.7937027 -8.1633151, 110.7813431 -8.1565182, 110.7909562 -8.1157342, 110.7772232 -8.0912617, 110.7785965 -8.0681475, 110.7456375 -8.0259947, 110.7607437 -7.9851975, 110.7676102 -7.9471164, 110.7662369 -7.9117522, 110.7676102 -7.8872675, 110.7882096 -7.8641418, 110.7785965 -7.8464565, 110.7882096 -7.830131, 110.7676102 -7.8165259, 110.7593705 -7.8314915, 110.7415177 -7.821968, 110.7264115 -7.7933963, 110.7003189 -7.8124443, 110.6687333 -7.8029204, 110.6852127 -7.7879538, 110.6742264 -7.7825113, 110.6563736 -7.804281, 110.6495072 -7.7947569, 110.6316544 -7.8083627, 110.611055 -7.7961175, 110.6000687 -7.8097232, 110.578096 -7.8083627, 110.5835892 -7.7879538, 110.55887 -7.7770687, 110.5574967 -7.7947569, 110.5382706 -7.8001992, 110.5314041 -7.7825113, 110.5176712 -7.7838719, 110.5066849 -7.7675439, 110.492952 -7.7689046, 110.4654862 -7.6328141, 110.4627396 -7.5729205, 110.4476334 -7.5402477, 110.4201676 -7.5579458, 110.3995682 -7.5906172, 110.3020645 -7.6627578, 110.2704789 -7.7103911, 110.2608658 -7.6967821, 110.2594925 -7.6437029, 110.2443863 -7.6545915, 110.2100541 -7.6505083, 110.1949479 -7.6409808, 110.1867081 -7.6532305, 110.148256 -7.6437029, 110.1207901 -7.6695628, 110.1413895 -7.6899774, 110.1358963 -7.7430508, 110.1221634 -7.758019, 110.1194168 -7.775708, 110.1015641 -7.7838719, 110.0754715 -7.8124443, 110.0631119 -7.819247, 110.0699784 -7.8423752, 110.0452591 -7.8546191, 110.0438858 -7.872304, 110.0315262 -7.8981498))",DI Yogyakarta,
