WKT,nama,deskripsi
"POLYGON ((106.7259402 -6.0851924, 106.7087741 -6.1002133, 106.6874881 -6.0967995, 106.6874881 -6.1111373, 106.6998477 -6.1138683, 106.6881747 -6.1268402, 106.6943545 -6.1425426, 106.6874881 -6.1473215, 106.6909213 -6.175994, 106.7293735 -6.1937429, 106.7231937 -6.2087607, 106.7170138 -6.2251432, 106.7451663 -6.2251432, 106.7451663 -6.2408427, 106.7561526 -6.2551766, 106.7527194 -6.2749704, 106.7643924 -6.2838433, 106.7726321 -6.300906, 106.7789955 -6.3164387, 106.8165774 -6.3159207, 106.7994113 -6.3329824, 106.7987116 -6.3472247, 106.7945918 -6.354049, 106.7932315 -6.3691512, 106.8110843 -6.3691512, 106.8174476 -6.3539736, 106.8304939 -6.3567033, 106.8421668 -6.3512439, 106.8366737 -6.33896, 106.8504066 -6.3369126, 106.8586463 -6.3560209, 106.863943 -6.3581436, 106.8730659 -6.3505615, 106.8799323 -6.3587506, 106.8824954 -6.3684688, 106.9010218 -6.3690622, 106.9058414 -6.3595974, 106.9195612 -6.3554139, 106.916141 -6.3425367, 106.9223208 -6.3322999, 106.9209476 -6.322063, 106.9257541 -6.305001, 106.9188876 -6.294081, 106.9127078 -6.2988585, 106.9079013 -6.2797481, 106.9127078 -6.2722403, 106.9030948 -6.2674625, 106.9092746 -6.2579069, 106.9223208 -6.253129, 106.9381137 -6.253129, 106.9449801 -6.2510813, 106.9477267 -6.2346995, 106.9504733 -6.220365, 106.9614596 -6.2142216, 106.9690127 -6.1964734, 106.9758792 -6.1787246, 106.9751926 -6.1575618, 106.9779391 -6.1418599, 106.9710727 -6.1411772, 106.9710727 -6.1234265, 106.9731326 -6.1022616, 106.9676395 -6.0886063, 106.937427 -6.1002133, 106.9113345 -6.0995305, 106.8776889 -6.0940684, 106.8625827 -6.11182, 106.8474765 -6.1206956, 106.8316836 -6.1206956, 106.8255038 -6.1138683, 106.8145175 -6.1138683, 106.8110843 -6.1220611, 106.8055911 -6.1104546, 106.8055911 -6.0961167, 106.7966647 -6.0967995, 106.7973514 -6.1090891, 106.786365 -6.1097718, 106.7637057 -6.0967995, 106.7513461 -6.1022616, 106.7259402 -6.0851924))",DKI Jakarta,
